Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",NA,5.108994959419,5.986153383795,14.267550862561,4.484772539737,1.521141115739,-11.688812599859,20.716641050654,9.546929096237,19.107705754501,0.362164827873,14.295684563482,25.389310428644,12.438757452249,12.283074489432,7.638747653577,3.340091153805,-8.24296536108,11.51638199807,16.621315971237,7.116435370847,4.246898072408
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",NA,-1.61032801083,3.394134190664,5.462610867957,3.115700969476,-0.881009848793,-5.376199611881,7.372570272785,6.700624677505,13.932858572671,-2.117126439628,1.385485000308,22.152603618586,6.364725181212,2.25099664302,7.67487293302,5.380076962338,-2.609943310953,13.373544793763,9.028109154324,0.85479222354,1.352165969928
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,NA,7.668100886291,7.324707498067,10.073979522957,8.770315513582,16.359989234731,3.113482081814,-9.036400235324,3.047284837446,21.480760236658,-3.63205404186,14.488307802806,27.497217022814,15.412110704286,10.342127469423,9.499284415802,3.213487653227,-0.336109786646,16.918655106558,13.507973359406,7.551117617427,15.374663834805
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias<C1>,NA,10.225566233512,8.951939823352,9.396503886456,8.76615435276,7.997351423761,0.708091191169,8.720641669158,8.239500750811,8.34821449441,4.503193935099,5.250107619906,6.769930791425,7.188675444316,7.279677649729,7.106185709681,3.709540311833,-4.06499992824,9.190524003209,10.253728889262,7.086097520277,6.919992688991
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|43---Comercio al por mayor<C1>,NA,13.088492325614,7.374096788696,10.976043593862,8.944851075115,9.90010773893,-3.01439754115,12.161050996984,12.710994905453,11.766471200059,1.009233206227,5.499180228516,11.836357725177,11.518344603005,8.745328805962,8.343483883168,0.690683828693,-3.427562967692,14.252460318531,14.864286094231,1.238332307798,4.757606344775
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|46---Comercio al por menor<C1>,NA,13.405981840494,8.611407410194,7.86653656391,8.550623268202,8.395568513118,-5.448275353283,13.405178606471,12.496688288068,9.821615511902,3.010646318659,4.560118065415,6.941759952788,10.583228123112,9.613787625447,8.367153163243,1.964061812433,-3.625246257076,14.987174416363,13.889259992463,3.335748748927,6.97242579965
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,11.210631030555,9.905153559218,11.55865473177,7.170906420369,5.024148251019,-1.510324928102,15.685179649092,8.340155072282,9.712563067481,5.748695047426,6.861194395027,6.671273835074,6.196608481708,9.254526610419,9.729573139223,4.458987023492,-14.556950317115,19.029010744723,19.584401697844,9.671537221322,10.997533627038
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,18.375950099132,16.531542215435,16.275313974135,19.107562377895,6.442643791935,5.194438173997,4.658537196942,-1.757874174376,2.068736682172,3.220566461559,2.022335521836,-0.14666321352,-4.280508103643,6.416231979304,6.093119167284,2.437078758406,-9.249486892996,8.64381611447,12.013134467611,6.32871034976,4.791398313691
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,15.434343002124,29.916406848261,8.203517210316,17.76826426269,9.307424471798,5.335354085467,6.462766042508,4.464773419297,6.074591023632,16.855789078993,5.402015974202,3.533023280617,17.230594656467,12.18642693653,8.665557526148,5.595664246532,-0.128544883915,0.199426462584,24.211769500486,20.835699152924,3.252702550534
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,8.531815142263,6.514636957959,9.452940376109,7.300953350161,8.481515718975,3.165402767041,6.075993327086,5.869466997855,4.70691756324,4.289819687366,5.136523085181,4.410683954939,4.113429112657,3.524369400523,3.744446813408,4.979566470778,2.339041500527,5.956303542194,6.221313966363,6.152775773179,5.043671897439
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,10.427502025151,8.487008022775,6.662089218205,7.837728392169,7.778664188164,-1.014506151687,1.445102312657,7.959221345234,6.196933979392,3.050345970187,4.194996156429,7.685400292561,8.108105637244,2.435660412692,5.167675370145,4.0014951446,1.897722723419,6.572031350851,10.985942520684,10.986039617816,20.148564819201
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,15.938770717051,9.952731102243,18.379915741859,2.362569794388,18.907179505361,-5.063190669299,5.905282877736,6.860100551789,14.564015992407,-0.264188797781,12.895692853968,7.407304267053,3.365799916797,8.346232794673,12.121452519987,2.104061314953,11.683851508021,15.457406198625,8.456985132166,-1.054833184439,14.516890505294
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,8.869876092303,9.27378351763,8.381430671973,7.446561999023,7.747081162832,-0.57909687091,2.982969505762,9.103645920057,9.686918815143,5.956315299475,3.476239918431,4.402601938764,5.408104763315,10.811785684447,7.065462863566,5.786578875998,-1.787447333873,-20.440726237603,-58.871148181817,-0.242937580934,0.698091984024
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,5.951504963336,9.903329717185,8.995307200167,8.146649249854,8.929199049576,5.616107806868,5.932509597631,7.032090059103,9.838468842186,5.325531564898,6.592418654478,7.130593693062,3.651005960391,3.870581104184,5.222531695473,5.025022497131,0.129494265702,3.992509504998,6.568194202667,9.633699946923,5.370320546217
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,6.632896197525,4.747940788728,8.049365602219,8.239296357843,11.378071999069,6.424424551173,8.045431595055,10.593129699344,7.493380007115,8.241224212388,4.984776888096,7.558329855661,5.509391901302,8.423283683044,8.643648377448,7.167069769889,9.281360238277,9.488401241686,4.741876630523,6.94500196231,6.41450783869
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,6.175875138034,4.962393335648,12.004494828113,10.495673339404,4.795994698063,1.914317049346,8.978590911585,3.334106503127,5.681163789131,6.509312709643,0.925833416146,6.498867119783,6.411197888028,5.322768382567,7.030957776288,2.106700207072,-39.344425217061,31.219713512004,44.384580700839,10.911840480099,9.490703324472
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,6.436654773016,5.249652263753,4.44507358855,5.679631897549,1.596019712964,-6.107722584513,5.90298708606,6.752672066642,8.964321204075,4.492939432412,5.667991278748,12.88415092682,6.924383025155,6.89793958203,6.057918972039,6.318613109978,-36.945272099062,32.094459163518,32.285219426322,11.761631647172,5.82020114876
Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,7.120653012138,7.472514033784,8.761595985115,8.140994904085,5.901048230305,3.460677207672,5.404118961004,4.841428500193,6.867326285775,5.454837350958,3.975986238763,6.808523483006,5.898632584174,4.280039309588,3.87133443104,6.115757028035,-8.389706313836,11.330116914368,13.14659835368,13.119184730224,11.518170410734
"Variación porcentual anual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,6.172640281226,7.393230329675,9.624204594732,9.33716104962,9.298767828472,11.779518111031,9.130271590171,7.75527749483,9.099904431406,2.059548183578,6.248666748937,4.675998188385,3.06893598816,4.050831498687,6.922931542524,2.053984123855,5.079472678573,4.141914682268,5.498536399864,7.874279110375,6.932445198187
Estructura porcentual en valores corrientes|B.1bP---Producto interno bruto<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Estructura porcentual en valores corrientes|D.21-D.31---Impuestos sobre los productos, netos",4.76077992201,4.220835295792,3.957202407667,3.604197309101,3.630270328744,2.441764261379,3.953884136637,3.890155533685,3.314554115599,2.91772087173,3.74060440048,4.977038816734,5.568424083277,6.061851141611,5.378472511404,5.38959589356,5.691076458403,6.09922086224,5.922106214567,4.807481513141,6.00666060251,6.493045111939
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,95.23922007799,95.779164704208,96.042797592333,96.395802690899,96.369729671256,97.558235738621,96.046115863363,96.109844466315,96.685445884401,97.08227912827,96.25939559952,95.022961183266,94.431575916723,93.938148858389,94.621527488596,94.61040410644,94.308923541597,93.900779137761,94.077893785433,95.192518486859,93.99333939749,93.506954888061
Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,3.207355388813,3.185946971361,2.94567233177,2.942955165567,3.041865626275,3.02875896442,3.100598445167,3.092008370784,2.97569486549,3.048729374957,3.024542790076,3.027136492934,3.085186326308,3.246289086138,3.297511739523,3.296959459146,3.315024408562,3.711148887316,3.78266529414,3.898065708069,3.845697598053,3.869448470497
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",3.207355388813,3.185946971361,2.94567233177,2.942955165567,3.041865626275,3.02875896442,3.100598445167,3.092008370784,2.97569486549,3.048729374957,3.024542790076,3.027136492934,3.085186326308,3.246289086138,3.297511739523,3.296959459146,3.315024408562,3.711148887316,3.78266529414,3.898065708069,3.845697598053,3.869448470497
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",1.841215860141,1.847268033889,1.618439065071,1.718680566314,1.890282645117,1.925687057459,1.95185262668,1.975806572386,1.92504307004,1.961289099381,1.885287077856,1.829206377815,1.858937884271,2.062408730551,2.150144591252,2.135755448886,2.14350191902,2.41475884146,2.507301726628,2.631872574201,2.550980261966,2.534933127127
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",1.09037931758,1.09791991307,1.097451131631,1.014170384104,0.936514209614,0.907935669277,0.960426397876,0.937897542794,0.883317853188,0.929719697411,0.985250107206,1.046997237607,1.072626381977,1.025406724999,0.986614490302,1.003169965872,1.017756453116,1.124526801555,1.106904988443,1.095260119185,1.129446211104,1.178831001746
"Estructura porcentual en valores corrientes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",0.052347716643,0.044352715434,0.045362199183,0.037217184415,0.04025409122,0.033901260252,0.034971258623,0.032913336142,0.030083813422,0.027365182749,0.030393212681,0.030796381052,0.035509458751,0.037895791632,0.037317507702,0.039718719944,0.037510768543,0.038911251329,0.039300063238,0.038540060877,0.038347416721,0.031593539764
