Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023<R>,2024<P>
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",NA,0.224945701296,0.080916021755,0.231675609824,0.153359003251,-0.122529254698,-0.314862488402,0.42755383142,0.126494738617,0.170457920565,0.1669665427,0.269736141325,0.338817693897,0.296622996063,0.206896578135,0.3047416456,-0.007805586556,-1.048637568231,0.941731342138,0.86067833362,0.198799968777,0.30099919577
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|51---Información en medios masivos<C1>,NA,0.038540595681,0.037673628706,0.045569545197,0.070418783862,0.035031658637,0.017238323625,0.014447557884,0.02192038472,0.082331568185,0.018170223562,0.03154439232,0.109551628044,0.146482053733,0.057998218412,0.077670857542,0.027227202078,-0.096793301385,0.053148398301,0.076298096067,0.100267027056,0.037169069656
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|52---Servicios financieros y de seguros<C1>,NA,0.277865206527,-0.180817185551,0.139869620488,0.093779349143,0.304540183488,0.1005269995,0.382584529457,-0.031890927666,0.11598946102,0.32921246152,0.011200849968,0.198586203172,0.260692477675,0.32536226677,0.107040639569,0.139110848467,-0.089777718563,0.162569238917,0.270351398078,0.24017930261,-0.05555413121
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,NA,0.291910499833,0.21625928254,0.351322080718,0.302067579915,0.298389512817,0.132259935222,0.320576147704,0.294012589045,0.285289331817,0.090873621924,0.229418457667,0.254172626891,0.213872461117,0.1323658554,0.201140361083,0.178408023931,0.088584593003,0.301742841546,0.178239948866,0.413851028055,0.343041155019
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",NA,-0.09439607234,0.090338338624,0.067404171136,0.105294147463,0.24264503396,-0.3221926413,0.049597872137,0.111621762714,-0.004741535942,0.033006345286,0.13109384609,0.065576554323,-0.020612007526,0.107058991973,0.053705901761,-0.085937499065,0.027793193306,0.187109247724,0.08379125031,0.069969405858,0.313413575395
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|55---Corporativos<C1>,NA,-0.000544147561,-0.000929343739,0.00146463621,0.000633056819,-0.000315116175,0.000662703776,0.001382991348,0.000937951578,0.001113882419,-0.000993069541,0.001344387319,0.00124792111,0.002068602009,0.00095966477,-0.000169541137,0.000864392721,0.000187649609,0.002803949714,0.003411537319,0.000002670306,0.000945112426
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación<C1>",NA,0.197908926226,0.084061659439,0.370045374433,0.246844398509,0.273681549884,-0.465644038913,-0.046898709065,0.147821010801,-0.007701655444,0.072358715968,-0.110481029993,0.002685680855,0.083753700266,0.213723392793,0.072093270284,0.097266955307,-0.110558215094,-0.650332921375,-1.627860036474,-0.013566988315,-0.015995437154
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|61---Servicios educativos<C1>,NA,0.070228858936,0.004999192438,-0.032599529518,0.084966031061,-0.031577046314,0.042925108331,0.072505371982,0.009545049307,0.083769832925,0.061515025347,-0.059100072333,-0.040553895733,0.061675272696,-0.063749108564,-0.031103187935,-0.044839595692,-0.091268955746,-0.043500685941,0.092341641265,0.020361358405,-0.004438043804
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,NA,0.001086892679,-0.089194783879,0.122199622351,0.047773066072,-0.018612287244,0.035529331353,-0.015168510445,0.091219809091,0.096840647235,0.011410592729,-0.013465932902,-0.087221475824,0.141487865358,0.026320750927,0.143078200513,0.128015746803,-0.163838650584,0.156179235645,0.03518025961,-0.016448748747,-0.029867358448
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",NA,0.012517538808,0.002857643779,0.030502900272,0.036200357568,0.006625554877,-0.026894864357,0.02230992413,0.004155487123,0.015297462753,0.01710856686,-0.001688030023,0.021736268586,0.027603182762,0.015953412728,0.009323650188,-0.004915061401,-0.250448565327,0.10396162896,0.198577259068,0.029274949782,0.015480412787
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,NA,-0.132552151377,0.20874529621,0.0830332326,0.015101796913,0.000332795721,-0.199454305521,-0.034256041169,0.056152460189,0.076586742635,0.12042420881,-0.116643151953,0.329681645782,0.055914095308,0.03518929891,0.02539598601,0.009992876955,-1.118955920472,0.683420537727,0.408086538435,-0.253815329452,-0.076285186609
Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,NA,0.106686992992,0.073691553107,0.033886027937,0.109157786588,0.059934531321,-0.019102146922,0.011208136497,-0.001224101432,0.12107847469,-0.002570574246,0.027122411489,0.041050818774,0.116953622202,0.008589560407,0.03671590112,0.039624393971,-0.311858654161,0.048008172712,0.034283199662,0.075602693691,-0.026296411096
"Contribución a la variación del estado en valores constantes|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",NA,-0.01265547312,0.003932869142,-0.009687997487,0.031452767244,-0.005605720395,0.139140591582,0.189803000534,0.040958534363,0.257126820179,-0.034908110741,-0.029468071801,-0.002070937935,0.016630451194,-0.004213386458,-0.038200147126,-0.000179457118,-0.012851281943,-0.028029153647,-0.015622752724,-0.004522830121,-0.000148408764
Índice de volumen físico base 2018=100|B.1bP---Producto interno bruto<C1>,69.101890091055,71.081744079886,72.67533423646,76.389337200729,78.676435856898,80.266571064896,74.991289688477,79.448844833446,81.701181311826,84.861143829003,86.31229519948,89.366405437035,92.735709414369,95.567114223105,97.375440099628,100,100.737883946666,92.590801667727,97.623024852229,102.472241452644,105.44081779863,106.263877862762
"Índice de volumen físico base 2018=100|D.21-D.31---Impuestos sobre los productos, netos",80.735121866564,82.648951443685,86.760207399969,90.92074340185,90.49655219578,97.004086620465,85.782831006483,86.260874455993,82.671266850532,86.609967425741,86.244085563014,90.426011656775,95.443817988389,95.877808832774,97.170295301538,100,104.260846125586,87.564615147323,97.131678581977,104.374371668317,107.968333057415,107.472561805715
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  <C1>,68.321022613129,70.305308415652,71.72990311325,75.413933054234,77.883023964791,79.143084332162,74.266919727099,78.99159507744,81.636065421195,84.74375603018,86.316873693903,89.295280572306,92.553930700341,95.546259200104,97.389210211338,100,100.501409109358,92.928178732631,97.656005912887,102.344563121045,105.271161205894,106.182746325081
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias<C1>,64.486005620324,72.545657841098,69.306392325741,73.962099780705,80.000251341525,81.80717751525,70.845646852236,77.850859701757,77.757236500132,85.783846308479,85.699465923524,96.660440521216,93.334248852759,94.878521110509,96.460767574573,100,102.392895677101,105.110987453417,104.034604733554,108.451850147109,107.557787091748,110.281546690232
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",64.486005620324,72.545657841098,69.306392325741,73.962099780705,80.000251341525,81.80717751525,70.845646852236,77.850859701757,77.757236500132,85.783846308479,85.699465923524,96.660440521216,93.334248852759,94.878521110509,96.460767574573,100,102.392895677101,105.110987453417,104.034604733554,108.451850147109,107.557787091748,110.281546690232
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|111---Agricultura<C1>",56.02596900812,68.702455231346,64.937356647968,68.066724902749,77.344735382725,80.873084026469,60.277818094054,68.835406077601,69.923619239829,79.977497220594,82.145855625224,102.086270946012,94.321854128575,95.241581722933,96.398910319423,100,102.248745646462,104.410245937598,100.215658473733,107.271180302704,102.356801960543,104.731363649045
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|112---Cría y explotación de animales<C1>",71.115855154549,73.450291185903,73.638226727557,78.175193857575,80.923054574184,80.969011224418,82.808785021059,85.472970157936,86.707367370382,86.472670584415,89.732526476105,90.648895204156,91.965230954872,94.730911777031,96.632112473876,100,102.613806525765,106.16329203745,108.718268407735,110.084213445362,113.999335162811,117.259466600418
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|114---Pesca, caza y captura<C1>",52.236575001795,70.748614583265,54.25481224258,53.660176367304,194.116955934283,78.68775415625,48.328035351788,52.194800362917,33.496733092694,37.36545629002,85.032930164553,91.528233781323,89.638584100834,100.961469422923,109.045514774515,100,92.286051839716,56.75606874539,38.562560785363,30.36167699066,45.510858142465,33.52741134312
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza|113,115---Aprovechamiento forestal, Servicios relacionados con las actividades agropecuarias y forestales<C1>",210.93355283699,235.389693330144,104.537298726365,196.554069670785,160.912163395062,170.458950518415,85.601357570646,210.255578488101,89.196101647494,370.082861278825,89.117335787882,85.667553331684,104.399433129103,81.434674008686,89.912800009732,100,101.461375330979,101.454786166404,101.693618039308,108.23432691177,97.264787099024,96.157401963368
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias<C1>,72.530968471346,72.997770530102,75.53005478495,79.806994104839,81.823303257659,82.195561566571,76.281501917112,80.974315052495,83.165670900575,86.209458335619,87.913525445017,91.764665299451,97.724306653348,98.525154929212,100.795008944659,100,99.62850732897,91.232555522538,95.629803599644,102.818647141249,105.813837650667,104.365357171206
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería<C1>,43.850749092667,39.610262608903,42.89870699486,39.736422558724,50.960334037055,57.838444529676,65.716174230452,99.931414977254,123.822010368486,133.718624195441,182.527253111102,166.568963002704,114.872464725516,138.483733614672,152.072228727052,100,88.145451237086,129.221518750843,126.56332423407,131.280331657574,80.464091154094,86.598014158658
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,43.850749092667,39.610262608903,42.89870699486,39.736422558724,50.960334037055,57.838444529676,65.716174230452,99.931414977254,123.822010368486,133.718624195441,182.527253111102,166.568963002704,114.872464725516,138.483733614672,152.072228727052,100,88.145451237086,129.221518750843,126.56332423407,131.280331657574,80.464091154094,86.598014158658
"Índice de volumen físico base 2018=100|B.1bV---Valor agregado bruto|Actividad económica total  |Actividades secundarias|22---Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final<C1>",57.174535134552,63.55199836855,63.690747353965,77.367894783011,85.782921577613,84.488593688427,82.766952281618,85.016957758552,81.618739064727,83.467963724758,85.308456845324,90.20118873351,92.835841738886,93.490716214329,99.11079841251,100,99.13126366247,104.568835499329,84.539297021369,83.635990639357,80.147319146918,80.584071923002
