Año,sector_economico_1,sector_economico_2,ta,asegurados
30/04/2017,8,86,27541,
31/05/2017,8,86,27135,
30/06/2017,8,86,27437,
31/07/2017,8,86,28287,
31/08/2017,8,86,27891,
30/09/2017,8,86,27664,
31/10/2017,8,86,28031,
30/11/2017,8,86,28579,
31/12/2017,8,86,28544,
31/01/2018,8,86,28442,
28/02/2018,8,86,28410,
31/03/2018,8,86,28678,
30/04/2018,8,86,28264,
31/05/2018,8,86,28194,
30/06/2018,8,86,28336,
31/07/2018,8,86,28688,
31/08/2018,8,86,28366,
30/09/2018,8,86,28393,
31/10/2018,8,86,29016,
30/11/2018,8,86,29676,
31/12/2018,8,86,29790,
31/01/2019,8,86,30011,
28/02/2019,8,86,29978,
31/03/2019,8,86,30085,
30/04/2019,8,86,30394,
31/05/2019,8,86,30365,
30/06/2019,8,86,31163,
31/07/2019,8,86,31207,
31/08/2019,8,86,30444,
30/09/2019,8,86,30728,
31/10/2019,8,86,31238,
30/11/2019,8,86,31763,
31/12/2019,8,86,31709,
31/01/2020,8,86,32165,
29/02/2020,8,86,33189,
31/03/2020,8,86,29873,
30/04/2020,8,86,26746,
31/05/2020,8,86,25726,
30/06/2020,8,86,24712,
31/07/2020,8,86,24985,
31/08/2020,8,86,24931,
30/09/2020,8,86,25248,
31/10/2020,8,86,26294,
30/11/2020,8,86,26821,
31/12/2020,8,86,26840,
31/01/2021,8,86,25409,
28/02/2021,8,86,24996,
31/03/2021,8,86,26119,
30/04/2021,8,86,26486,
31/05/2021,8,86,26909,
30/06/2021,8,86,29949,
31/07/2021,8,86,30431,
31/08/2021,8,86,30201,
30/09/2021,8,86,29728,
31/10/2021,8,86,30309,
30/11/2021,8,86,31202,
31/12/2021,8,86,31212,
31/01/2022,8,86,30777,
28/02/2022,8,86,31102,
31/03/2022,8,86,31677,
30/04/2022,8,86,31858,
31/05/2022,8,86,31996,
30/06/2022,8,86,32399,
31/07/2022,8,86,32677,
31/08/2022,8,86,32687,
30/09/2022,8,86,33538,
31/10/2022,8,86,34008,
30/11/2022,8,86,34882,
31/12/2022,8,86,34825,
31/01/2023,8,86,34950,34950
28/02/2023,8,86,35156,35156
31/03/2023,8,86,35531,35531
30/04/2023,8,86,35543,35543
31/05/2023,8,86,35674,35674
30/06/2023,8,86,35934,35934
31/07/2023,8,86,36177,36177
31/08/2023,8,86,35992,35992
30/09/2023,8,86,35759,35759
31/10/2023,8,86,36043,36043
30/11/2023,8,86,36553,36553
31/12/2023,8,86,36828,36828
31/01/2024,8,86,36638,36638
29/02/2024,8,86,36958,36958
31/03/2024,8,86,37879,37879
30/04/2024,8,86,38006,38006
31/05/2024,8,86,37981,37981
30/06/2024,8,86,37970,37970
31/07/2024,8,86,38055,38055
31/08/2024,8,86,37821,37821
30/09/2024,8,86,36912,36912
31/10/2024,8,86,37580,37580
30/11/2024,8,86,37944,37944
31/12/2024,8,86,37634,37634
31/01/2025,8,86,37770,37770
28/02/2025,8,86,38109,38109
31/03/2025,8,86,38361,38361
30/04/2025,8,86,38225,38225
31/05/2025,8,86,37974,37974
30/06/2025,8,86,37889,37889
31/07/2025,8,86,37841,37841
31/08/2025,8,86,37735,37735
30/09/2025,8,86,37657,37657
31/10/2025,8,86,37945,37945
30/11/2025,8,86,38540,38540
31/12/2025,8,86,38618,38618
31/01/2026,8,86,38376,38376
31/03/2010,8,87,33623,
30/04/2010,8,87,33300,
31/05/2010,8,87,33291,
30/06/2010,8,87,33339,
31/07/2010,8,87,34690,
31/08/2010,8,87,33715,
30/09/2010,8,87,33634,
31/10/2010,8,87,33794,
30/11/2010,8,87,34451,
31/12/2010,8,87,34543,
31/01/2011,8,87,33964,
28/02/2011,8,87,34070,
31/03/2011,8,87,34083,
30/04/2011,8,87,34978,
31/05/2011,8,87,34080,
30/06/2011,8,87,34913,
31/07/2011,8,87,34993,
31/08/2011,8,87,34715,
30/09/2011,8,87,34757,
31/10/2011,8,87,35354,
30/11/2011,8,87,35386,
31/12/2011,8,87,35709,
31/01/2012,8,87,35452,
29/02/2012,8,87,35856,
31/03/2012,8,87,36230,
30/04/2012,8,87,36041,
31/05/2012,8,87,36217,
30/06/2012,8,87,36115,
31/07/2012,8,87,36199,
31/08/2012,8,87,36256,
30/09/2012,8,87,36440,
31/10/2012,8,87,36720,
30/11/2012,8,87,36985,
31/12/2012,8,87,37019,
31/01/2013,8,87,36925,
28/02/2013,8,87,36953,
31/03/2013,8,87,37193,
30/04/2013,8,87,36775,
31/05/2013,8,87,36997,
30/06/2013,8,87,37279,
31/07/2013,8,87,38271,
31/08/2013,8,87,38739,
30/09/2013,8,87,38802,
31/10/2013,8,87,39058,
30/11/2013,8,87,39883,
31/12/2013,8,87,39799,
31/01/2014,8,87,39683,
28/02/2014,8,87,39802,
31/03/2014,8,87,39999,
30/04/2014,8,87,39719,
31/05/2014,8,87,39511,
30/06/2014,8,87,39888,
31/07/2014,8,87,40092,
31/08/2014,8,87,40169,
30/09/2014,8,87,39887,
31/10/2014,8,87,40224,
30/11/2014,8,87,41140,
31/12/2014,8,87,41131,
31/01/2015,8,87,40831,
28/02/2015,8,87,41336,
31/03/2015,8,87,41634,
30/04/2015,8,87,41820,
31/05/2015,8,87,41878,
30/06/2015,8,87,41789,
31/07/2015,8,87,42276,
31/08/2015,8,87,42406,
30/09/2015,8,87,42670,
31/10/2015,8,87,43602,
30/11/2015,8,87,44653,
31/12/2015,8,87,44459,
31/01/2016,8,87,43848,
29/02/2016,8,87,44373,
31/03/2016,8,87,44065,
30/04/2016,8,87,44412,
31/05/2016,8,87,44641,
30/06/2016,8,87,45144,
31/07/2016,8,87,45404,
31/08/2016,8,87,44998,
30/09/2016,8,87,45034,
31/10/2016,8,87,46061,
30/11/2016,8,87,46325,
31/12/2016,8,87,46264,
31/01/2017,8,87,46582,
28/02/2017,8,87,47254,
31/03/2017,8,87,47988,
30/04/2017,8,87,47629,
31/05/2017,8,87,47332,
30/06/2017,8,87,48325,
31/07/2017,8,87,48907,
31/08/2017,8,87,49465,
30/09/2017,8,87,49582,
31/10/2017,8,87,49996,
30/11/2017,8,87,50683,
31/12/2017,8,87,50457,
31/01/2018,8,87,50498,
28/02/2018,8,87,51050,
31/03/2018,8,87,51212,
30/04/2018,8,87,51522,
31/05/2018,8,87,51191,
30/06/2018,8,87,50776,
31/07/2018,8,87,50602,
31/08/2018,8,87,50783,
30/09/2018,8,87,51127,
31/10/2018,8,87,52041,
30/11/2018,8,87,52321,
31/12/2018,8,87,51753,
31/01/2019,8,87,51408,
28/02/2019,8,87,51924,
31/03/2019,8,87,52242,
30/04/2019,8,87,52585,
31/05/2019,8,87,52153,
30/06/2019,8,87,51990,
31/07/2019,8,87,52986,
31/08/2019,8,87,52494,
30/09/2019,8,87,52600,
31/10/2019,8,87,53055,
30/11/2019,8,87,53396,
31/12/2019,8,87,52877,
31/01/2020,8,87,51947,
29/02/2020,8,87,52227,
31/03/2020,8,87,51422,
30/04/2020,8,87,46796,
31/05/2020,8,87,44742,
30/06/2020,8,87,43166,
31/07/2020,8,87,42816,
31/08/2020,8,87,42863,
30/09/2020,8,87,42899,
31/10/2020,8,87,43641,
30/11/2020,8,87,44609,
31/12/2020,8,87,44590,
31/01/2021,8,87,44829,
28/02/2021,8,87,44976,
31/03/2021,8,87,44855,
30/04/2021,8,87,45466,
31/05/2021,8,87,45543,
30/06/2021,8,87,47123,
31/07/2021,8,87,51039,
31/08/2021,8,87,50635,
30/09/2021,8,87,49002,
31/10/2021,8,87,50033,
30/11/2021,8,87,50815,
31/12/2021,8,87,51400,
31/01/2022,8,87,51650,
28/02/2022,8,87,51973,
31/03/2022,8,87,51756,
30/04/2022,8,87,51776,
31/05/2022,8,87,51651,
30/06/2022,8,87,52128,
31/07/2022,8,87,52455,
31/08/2022,8,87,52859,
30/09/2022,8,87,52860,
31/10/2022,8,87,53691,
30/11/2022,8,87,54539,
31/12/2022,8,87,54061,
31/01/2023,8,87,54053,54053
28/02/2023,8,87,54846,54846
31/03/2023,8,87,55566,55566
30/04/2023,8,87,56092,56092
31/05/2023,8,87,56469,56469
30/06/2023,8,87,57254,57254
31/07/2023,8,87,58326,58326
31/08/2023,8,87,58041,58041
30/09/2023,8,87,58790,58790
31/10/2023,8,87,59466,59466
30/11/2023,8,87,60173,60173
31/12/2023,8,87,59609,59609
31/01/2024,8,87,59010,59010
29/02/2024,8,87,59397,59397
31/03/2024,8,87,60233,60233
30/04/2024,8,87,60429,60429
31/05/2024,8,87,61015,61015
30/06/2024,8,87,61526,61526
31/07/2024,8,87,61530,61530
31/08/2024,8,87,61662,61662
30/09/2024,8,87,63154,63154
31/10/2024,8,87,62448,62448
30/11/2024,8,87,62434,62434
31/12/2024,8,87,60691,60691
31/01/2025,8,87,60911,60911
28/02/2025,8,87,61149,61149
31/03/2025,8,87,61436,61436
30/04/2025,8,87,61917,61917
31/05/2025,8,87,62111,62111
30/06/2025,8,87,61962,61962
31/07/2025,8,87,62643,62643
31/08/2025,8,87,62307,62307
30/09/2025,8,87,63555,63555
31/10/2025,8,87,63983,63983
30/11/2025,8,87,65065,65065
31/12/2025,8,87,63151,63151
31/01/2026,8,87,62341,62341
31/03/2010,8,88,11836,
30/04/2010,8,88,11926,
31/05/2010,8,88,11865,
30/06/2010,8,88,11974,
31/07/2010,8,88,12318,
31/08/2010,8,88,11983,
30/09/2010,8,88,12012,
31/10/2010,8,88,12097,
30/11/2010,8,88,12312,
31/12/2010,8,88,12198,
31/01/2011,8,88,12188,
28/02/2011,8,88,12291,
31/03/2011,8,88,12431,
30/04/2011,8,88,12963,
31/05/2011,8,88,12985,
30/06/2011,8,88,13412,
31/07/2011,8,88,13825,
31/08/2011,8,88,13580,
30/09/2011,8,88,13472,
31/10/2011,8,88,13696,
30/11/2011,8,88,13643,
31/12/2011,8,88,13480,
31/01/2012,8,88,13169,
29/02/2012,8,88,13186,
31/03/2012,8,88,13565,
30/04/2012,8,88,13416,
31/05/2012,8,88,13541,
30/06/2012,8,88,13651,
31/07/2012,8,88,13866,
31/08/2012,8,88,12928,
30/09/2012,8,88,12893,
31/10/2012,8,88,12942,
30/11/2012,8,88,13060,
31/12/2012,8,88,12857,
31/01/2013,8,88,12680,
28/02/2013,8,88,12837,
31/03/2013,8,88,14188,
30/04/2013,8,88,14662,
31/05/2013,8,88,14688,
30/06/2013,8,88,14885,
31/07/2013,8,88,15135,
31/08/2013,8,88,14995,
30/09/2013,8,88,14893,
31/10/2013,8,88,15177,
30/11/2013,8,88,15452,
31/12/2013,8,88,15668,
31/01/2014,8,88,14970,
28/02/2014,8,88,15244,
31/03/2014,8,88,15523,
30/04/2014,8,88,15245,
31/05/2014,8,88,15509,
30/06/2014,8,88,15523,
31/07/2014,8,88,15854,
31/08/2014,8,88,15704,
30/09/2014,8,88,15914,
31/10/2014,8,88,15721,
30/11/2014,8,88,16181,
31/12/2014,8,88,15813,
31/01/2015,8,88,15324,
28/02/2015,8,88,15731,
31/03/2015,8,88,16109,
30/04/2015,8,88,16332,
31/05/2015,8,88,16437,
30/06/2015,8,88,15912,
31/07/2015,8,88,16331,
31/08/2015,8,88,15933,
30/09/2015,8,88,15877,
31/10/2015,8,88,16096,
30/11/2015,8,88,16255,
31/12/2015,8,88,16116,
31/01/2016,8,88,15998,
29/02/2016,8,88,16014,
31/03/2016,8,88,16381,
30/04/2016,8,88,16518,
31/05/2016,8,88,16518,
30/06/2016,8,88,16519,
31/07/2016,8,88,17119,
31/08/2016,8,88,16935,
30/09/2016,8,88,16906,
31/10/2016,8,88,16820,
30/11/2016,8,88,16962,
31/12/2016,8,88,17298,
31/01/2017,8,88,17242,
28/02/2017,8,88,17255,
31/03/2017,8,88,17466,
30/04/2017,8,88,17499,
31/05/2017,8,88,17693,
30/06/2017,8,88,17699,
31/07/2017,8,88,17964,
31/08/2017,8,88,17721,
30/09/2017,8,88,17819,
31/10/2017,8,88,17701,
30/11/2017,8,88,17631,
31/12/2017,8,88,17233,
31/01/2018,8,88,17268,
28/02/2018,8,88,17140,
31/03/2018,8,88,16989,
30/04/2018,8,88,17266,
31/05/2018,8,88,17439,
30/06/2018,8,88,17633,
31/07/2018,8,88,17925,
31/08/2018,8,88,17839,
30/09/2018,8,88,18058,
31/10/2018,8,88,17981,
30/11/2018,8,88,18287,
31/12/2018,8,88,17902,
31/01/2019,8,88,17952,
28/02/2019,8,88,18227,
31/03/2019,8,88,18443,
30/04/2019,8,88,18771,
31/05/2019,8,88,19045,
30/06/2019,8,88,19717,
31/07/2019,8,88,20154,
31/08/2019,8,88,19981,
30/09/2019,8,88,19832,
31/10/2019,8,88,19866,
30/11/2019,8,88,20234,
31/12/2019,8,88,19698,
31/01/2020,8,88,19142,
29/02/2020,8,88,19369,
31/03/2020,8,88,18774,
30/04/2020,8,88,17733,
31/05/2020,8,88,16515,
30/06/2020,8,88,15667,
31/07/2020,8,88,15373,
31/08/2020,8,88,15165,
30/09/2020,8,88,15045,
31/10/2020,8,88,15119,
30/11/2020,8,88,15049,
31/12/2020,8,88,15020,
31/01/2021,8,88,14495,
28/02/2021,8,88,14471,
31/03/2021,8,88,14669,
30/04/2021,8,88,14672,
31/05/2021,8,88,15045,
30/06/2021,8,88,15392,
31/07/2021,8,88,16199,
31/08/2021,8,88,15878,
30/09/2021,8,88,16837,
31/10/2021,8,88,17107,
30/11/2021,8,88,17368,
31/12/2021,8,88,17621,
31/01/2022,8,88,17459,
28/02/2022,8,88,17797,
31/03/2022,8,88,18017,
30/04/2022,8,88,18310,
31/05/2022,8,88,19033,
30/06/2022,8,88,19304,
31/07/2022,8,88,19119,
31/08/2022,8,88,18822,
30/09/2022,8,88,18847,
31/10/2022,8,88,19623,
30/11/2022,8,88,20167,
31/12/2022,8,88,20116,
31/01/2023,8,88,20005,20005
28/02/2023,8,88,20061,20061
31/03/2023,8,88,20191,20191
30/04/2023,8,88,20818,20818
31/05/2023,8,88,20873,20873
30/06/2023,8,88,21063,21063
31/07/2023,8,88,21357,21357
31/08/2023,8,88,20945,20945
30/09/2023,8,88,21085,21085
31/10/2023,8,88,21186,21186
30/11/2023,8,88,21191,21191
31/12/2023,8,88,21007,21007
31/01/2024,8,88,20916,20916
29/02/2024,8,88,20956,20956
31/03/2024,8,88,21570,21570
30/04/2024,8,88,21339,21339
31/05/2024,8,88,21487,21487
30/06/2024,8,88,22025,22025
31/07/2024,8,88,22058,22058
31/08/2024,8,88,21763,21763
30/09/2024,8,88,21847,21847
31/10/2024,8,88,22122,22122
30/11/2024,8,88,22140,22140
31/12/2024,8,88,21863,21863
31/01/2025,8,88,21917,21917
28/02/2025,8,88,22237,22237
31/03/2025,8,88,21840,21840
30/04/2025,8,88,21512,21512
31/05/2025,8,88,22147,22147
30/06/2025,8,88,21919,21919
31/07/2025,8,88,22271,22271
31/08/2025,8,88,21992,21992
30/09/2025,8,88,21831,21831
31/10/2025,8,88,22032,22032
30/11/2025,8,88,22707,22707
31/12/2025,8,88,22498,22498
31/01/2026,8,88,22471,22471
31/03/2010,8,89,35783,
30/04/2010,8,89,35759,
31/05/2010,8,89,35589,
30/06/2010,8,89,35775,
31/07/2010,8,89,36117,
31/08/2010,8,89,36047,
30/09/2010,8,89,36021,
31/10/2010,8,89,36164,
30/11/2010,8,89,36466,
31/12/2010,8,89,36368,
31/01/2011,8,89,36363,
28/02/2011,8,89,36505,
31/03/2011,8,89,37149,
30/04/2011,8,89,37682,
31/05/2011,8,89,37691,
30/06/2011,8,89,37808,
31/07/2011,8,89,37997,
31/08/2011,8,89,37009,
30/09/2011,8,89,37179,
31/10/2011,8,89,37479,
30/11/2011,8,89,37838,
31/12/2011,8,89,37648,
31/01/2012,8,89,38040,
29/02/2012,8,89,39294,
31/03/2012,8,89,39008,
30/04/2012,8,89,38402,
31/05/2012,8,89,38429,
30/06/2012,8,89,38847,
31/07/2012,8,89,39286,
31/08/2012,8,89,39666,
30/09/2012,8,89,41294,
31/10/2012,8,89,41514,
30/11/2012,8,89,41487,
31/12/2012,8,89,40441,
31/01/2013,8,89,40894,
28/02/2013,8,89,40560,
31/03/2013,8,89,41141,
30/04/2013,8,89,41581,
31/05/2013,8,89,41726,
30/06/2013,8,89,42150,
31/07/2013,8,89,42224,
31/08/2013,8,89,42268,
30/09/2013,8,89,42639,
31/10/2013,8,89,42641,
30/11/2013,8,89,42987,
31/12/2013,8,89,42472,
31/01/2014,8,89,40877,
28/02/2014,8,89,40882,
31/03/2014,8,89,41072,
30/04/2014,8,89,41424,
31/05/2014,8,89,41981,
30/06/2014,8,89,41709,
31/07/2014,8,89,42288,
31/08/2014,8,89,42785,
30/09/2014,8,89,42541,
31/10/2014,8,89,42597,
30/11/2014,8,89,42877,
31/12/2014,8,89,42655,
31/01/2015,8,89,41558,
28/02/2015,8,89,42380,
31/03/2015,8,89,43474,
30/04/2015,8,89,43647,
31/05/2015,8,89,43533,
30/06/2015,8,89,43929,
31/07/2015,8,89,43454,
31/08/2015,8,89,44159,
30/09/2015,8,89,44577,
31/10/2015,8,89,45645,
30/11/2015,8,89,45572,
31/12/2015,8,89,46006,
31/01/2016,8,89,46325,
29/02/2016,8,89,47326,
31/03/2016,8,89,47305,
30/04/2016,8,89,46457,
31/05/2016,8,89,46766,
30/06/2016,8,89,47328,
31/07/2016,8,89,47592,
31/08/2016,8,89,46933,
30/09/2016,8,89,47608,
31/10/2016,8,89,47958,
30/11/2016,8,89,48384,
31/12/2016,8,89,48211,
31/01/2017,8,89,45584,
28/02/2017,8,89,44726,
31/03/2017,8,89,45667,
30/04/2017,8,89,45480,
31/05/2017,8,89,45055,
30/06/2017,8,89,44736,
31/07/2017,8,89,45070,
31/08/2017,8,89,45307,
30/09/2017,8,89,46177,
31/10/2017,8,89,46951,
30/11/2017,8,89,46933,
31/12/2017,8,89,46586,
31/01/2018,8,89,46068,
28/02/2018,8,89,46487,
31/03/2018,8,89,47827,
30/04/2018,8,89,48675,
31/05/2018,8,89,48241,
30/06/2018,8,89,48324,
31/07/2018,8,89,47964,
31/08/2018,8,89,48356,
30/09/2018,8,89,48262,
31/10/2018,8,89,48700,
30/11/2018,8,89,48845,
31/12/2018,8,89,46852,
31/01/2019,8,89,45957,
28/02/2019,8,89,46349,
31/03/2019,8,89,46549,
30/04/2019,8,89,46558,
31/05/2019,8,89,47177,
30/06/2019,8,89,46499,
31/07/2019,8,89,46102,
31/08/2019,8,89,46657,
30/09/2019,8,89,47423,
31/10/2019,8,89,47928,
30/11/2019,8,89,47896,
31/12/2019,8,89,47523,
31/01/2020,8,89,46939,
29/02/2020,8,89,47830,
31/03/2020,8,89,47909,
30/04/2020,8,89,46549,
31/05/2020,8,89,45651,
30/06/2020,8,89,46162,
31/07/2020,8,89,46963,
31/08/2020,8,89,47280,
30/09/2020,8,89,47762,
31/10/2020,8,89,47625,
30/11/2020,8,89,47758,
31/12/2020,8,89,47108,
31/01/2021,8,89,46659,
28/02/2021,8,89,46606,
31/03/2021,8,89,47371,
30/04/2021,8,89,47020,
31/05/2021,8,89,46677,
30/06/2021,8,89,47463,
31/07/2021,8,89,47486,
31/08/2021,8,89,46958,
30/09/2021,8,89,47765,
31/10/2021,8,89,48359,
30/11/2021,8,89,48667,
31/12/2021,8,89,47992,
31/01/2022,8,89,48176,
28/02/2022,8,89,48539,
31/03/2022,8,89,48591,
30/04/2022,8,89,48767,
31/05/2022,8,89,48362,
30/06/2022,8,89,48607,
31/07/2022,8,89,48719,
31/08/2022,8,89,48426,
30/09/2022,8,89,48792,
31/10/2022,8,89,48805,
30/11/2022,8,89,48887,
31/12/2022,8,89,47971,
31/01/2023,8,89,48975,48975
28/02/2023,8,89,49473,49473
31/03/2023,8,89,50045,50045
30/04/2023,8,89,50560,50560
31/05/2023,8,89,51259,51259
30/06/2023,8,89,50918,50918
31/07/2023,8,89,50925,50925
31/08/2023,8,89,51181,51181
30/09/2023,8,89,50966,50966
31/10/2023,8,89,51823,51823
30/11/2023,8,89,51894,51894
31/12/2023,8,89,50497,50497
31/01/2024,8,89,51486,51486
29/02/2024,8,89,52443,52443
31/03/2024,8,89,51914,51914
30/04/2024,8,89,51666,51666
31/05/2024,8,89,52127,52127
30/06/2024,8,89,50788,50788
31/07/2024,8,89,51810,51810
31/08/2024,8,89,50857,50857
30/09/2024,8,89,51711,51711
31/10/2024,8,89,51985,51985
30/11/2024,8,89,51393,51393
31/12/2024,8,89,50484,50484
31/01/2025,8,89,50512,50512
28/02/2025,8,89,50874,50874
31/03/2025,8,89,51488,51488
30/04/2025,8,89,51300,51300
31/05/2025,8,89,51384,51384
30/06/2025,8,89,52040,52040
31/07/2025,8,89,51519,51519
31/08/2025,8,89,51195,51195
30/09/2025,8,89,51330,51330
31/10/2025,8,89,51524,51524
30/11/2025,8,89,51595,51595
31/12/2025,8,89,50920,50920
31/01/2026,8,89,50595,50595
31/03/2010,9,91,39956,
30/04/2010,9,91,39307,
31/05/2010,9,91,38890,
30/06/2010,9,91,38546,
31/07/2010,9,91,36295,
31/08/2010,9,91,37481,
30/09/2010,9,91,39810,
31/10/2010,9,91,39601,
30/11/2010,9,91,39887,
31/12/2010,9,91,36483,
31/01/2011,9,91,39568,
28/02/2011,9,91,40328,
31/03/2011,9,91,40613,
30/04/2011,9,91,39734,
31/05/2011,9,91,39493,
30/06/2011,9,91,39026,
31/07/2011,9,91,36569,
31/08/2011,9,91,38334,
30/09/2011,9,91,40655,
31/10/2011,9,91,41074,
30/11/2011,9,91,41266,
31/12/2011,9,91,37922,
31/01/2012,9,91,40714,
29/02/2012,9,91,41385,
31/03/2012,9,91,41682,
30/04/2012,9,91,40762,
31/05/2012,9,91,40737,
30/06/2012,9,91,40269,
31/07/2012,9,91,37723,
31/08/2012,9,91,40035,
30/09/2012,9,91,42228,
31/10/2012,9,91,42932,
30/11/2012,9,91,43467,
31/12/2012,9,91,40162,
31/01/2013,9,91,42853,
28/02/2013,9,91,43457,
31/03/2013,9,91,43556,
30/04/2013,9,91,42843,
31/05/2013,9,91,42640,
30/06/2013,9,91,42444,
31/07/2013,9,91,39832,
31/08/2013,9,91,42209,
30/09/2013,9,91,44348,
31/10/2013,9,91,44773,
30/11/2013,9,91,45098,
31/12/2013,9,91,41578,
31/01/2014,9,91,44228,
28/02/2014,9,91,45292,
31/03/2014,9,91,45626,
30/04/2014,9,91,45013,
31/05/2014,9,91,44868,
30/06/2014,9,91,44361,
31/07/2014,9,91,41509,
31/08/2014,9,91,43646,
30/09/2014,9,91,45794,
31/10/2014,9,91,46220,
30/11/2014,9,91,46514,
31/12/2014,9,91,42770,
31/01/2015,9,91,45644,
28/02/2015,9,91,46446,
31/03/2015,9,91,46399,
30/04/2015,9,91,45880,
31/05/2015,9,91,45463,
30/06/2015,9,91,45011,
31/07/2015,9,91,42041,
31/08/2015,9,91,44331,
30/09/2015,9,91,46238,
31/10/2015,9,91,46747,
30/11/2015,9,91,47087,
31/12/2015,9,91,43327,
31/01/2016,9,91,46002,
29/02/2016,9,91,46800,
31/03/2016,9,91,46706,
30/04/2016,9,91,46404,
31/05/2016,9,91,45762,
30/06/2016,9,91,45320,
31/07/2016,9,91,42540,
31/08/2016,9,91,44793,
30/09/2016,9,91,47325,
31/10/2016,9,91,47904,
30/11/2016,9,91,48189,
31/12/2016,9,91,44344,
31/01/2017,9,91,47610,
28/02/2017,9,91,48355,
31/03/2017,9,91,48538,
30/04/2017,9,91,47722,
31/05/2017,9,91,47456,
30/06/2017,9,91,47094,
31/07/2017,9,91,44064,
31/08/2017,9,91,46594,
30/09/2017,9,91,49265,
31/10/2017,9,91,49668,
30/11/2017,9,91,50066,
31/12/2017,9,91,45948,
31/01/2018,9,91,48976,
28/02/2018,9,91,49718,
31/03/2018,9,91,49595,
30/04/2018,9,91,48907,
31/05/2018,9,91,48590,
30/06/2018,9,91,48683,
31/07/2018,9,91,45540,
31/08/2018,9,91,48563,
30/09/2018,9,91,51128,
31/10/2018,9,91,51314,
30/11/2018,9,91,51685,
31/12/2018,9,91,47435,
31/01/2019,9,91,50766,
28/02/2019,9,91,51272,
31/03/2019,9,91,51518,
30/04/2019,9,91,50314,
31/05/2019,9,91,50100,
30/06/2019,9,91,49416,
31/07/2019,9,91,46496,
31/08/2019,9,91,47650,
30/09/2019,9,91,50828,
31/10/2019,9,91,51137,
30/11/2019,9,91,51362,
31/12/2019,9,91,47102,
31/01/2020,9,91,50320,
29/02/2020,9,91,51247,
31/03/2020,9,91,51174,
30/04/2020,9,91,49423,
31/05/2020,9,91,48638,
30/06/2020,9,91,47391,
31/07/2020,9,91,44073,
31/08/2020,9,91,44860,
30/09/2020,9,91,45579,
31/10/2020,9,91,45945,
30/11/2020,9,91,45718,
31/12/2020,9,91,42441,
31/01/2021,9,91,43788,
28/02/2021,9,91,44930,
31/03/2021,9,91,45150,
30/04/2021,9,91,44671,
31/05/2021,9,91,44703,
30/06/2021,9,91,44123,
31/07/2021,9,91,41889,
31/08/2021,9,91,43980,
30/09/2021,9,91,47059,
31/10/2021,9,91,47599,
30/11/2021,9,91,48176,
31/12/2021,9,91,44444,
31/01/2022,9,91,46868,
28/02/2022,9,91,48190,
31/03/2022,9,91,48399,
30/04/2022,9,91,47390,
31/05/2022,9,91,47280,
30/06/2022,9,91,46963,
31/07/2022,9,91,43708,
31/08/2022,9,91,46510,
30/09/2022,9,91,49446,
31/10/2022,9,91,49906,
30/11/2022,9,91,50301,
31/12/2022,9,91,46723,
31/01/2023,9,91,49365,49365
28/02/2023,9,91,50277,50277
31/03/2023,9,91,50591,50591
30/04/2023,9,91,49804,49804
31/05/2023,9,91,49424,49424
30/06/2023,9,91,49011,49011
31/07/2023,9,91,45601,45601
31/08/2023,9,91,48643,48643
30/09/2023,9,91,51112,51112
31/10/2023,9,91,51550,51550
30/11/2023,9,91,51765,51765
31/12/2023,9,91,47018,47018
31/01/2024,9,91,50344,50344
29/02/2024,9,91,51288,51288
31/03/2024,9,91,51195,51195
30/04/2024,9,91,50860,50860
31/05/2024,9,91,50554,50554
30/06/2024,9,91,49853,49853
31/07/2024,9,91,46161,46161
31/08/2024,9,91,49717,49717
30/09/2024,9,91,51958,51958
31/10/2024,9,91,52286,52286
30/11/2024,9,91,52433,52433
31/12/2024,9,91,47898,47898
31/01/2025,9,91,51188,51188
28/02/2025,9,91,52267,52267
31/03/2025,9,91,52439,52439
30/04/2025,9,91,51719,51719
31/05/2025,9,91,51070,51070
30/06/2025,9,91,50267,50267
31/07/2025,9,91,46709,46709
31/08/2025,9,91,50093,50093
30/09/2025,9,91,52223,52223
31/10/2025,9,91,52694,52694
30/11/2025,9,91,53112,53112
31/12/2025,9,91,48533,48533
31/01/2026,9,91,51663,51663
31/03/2010,9,92,17662,
30/04/2010,9,92,18138,
31/05/2010,9,92,18514,
30/06/2010,9,92,18618,
31/07/2010,9,92,18588,
31/08/2010,9,92,18552,
30/09/2010,9,92,18632,
31/10/2010,9,92,18725,
30/11/2010,9,92,18648,
31/12/2010,9,92,18592,
31/01/2011,9,92,17945,
28/02/2011,9,92,17904,
31/03/2011,9,92,17990,
30/04/2011,9,92,18267,
31/05/2011,9,92,18417,
30/06/2011,9,92,18314,
31/07/2011,9,92,18705,
31/08/2011,9,92,18813,
30/09/2011,9,92,18967,
31/10/2011,9,92,19088,
30/11/2011,9,92,19246,
31/12/2011,9,92,18348,
31/01/2012,9,92,18205,
29/02/2012,9,92,18443,
31/03/2012,9,92,18588,
30/04/2012,9,92,18665,
31/05/2012,9,92,18688,
30/06/2012,9,92,18857,
31/07/2012,9,92,18916,
31/08/2012,9,92,19385,
30/09/2012,9,92,19572,
31/10/2012,9,92,19602,
30/11/2012,9,92,18912,
31/12/2012,9,92,19028,
31/01/2013,9,92,19108,
28/02/2013,9,92,19220,
